,user,uservec,itemid,itemvec,userid
11135,0.80.20.00.60.10.0,[0.8 0.2 0.  0.6 0.1 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],87
11136,0.80.40.00.10.30.0,[0.8 0.4 0.  0.1 0.3 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],56
11137,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],1
11138,0.80.20.00.00.00.6,[0.8 0.2 0.  0.  0.  0.6],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],257
11139,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11140,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
11141,0.80.10.00.60.00.0,[0.8 0.1 0.  0.6 0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],20
11142,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
11143,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
11144,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11145,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11146,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11147,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
11148,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],6
11149,0.80.10.30.00.40.0,[0.8 0.1 0.3 0.  0.4 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],108
11150,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11151,0.80.20.00.10.60.0,[0.8 0.2 0.  0.1 0.6 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],210
11152,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11153,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11154,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
11155,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],1
11156,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],2
11157,0.80.10.00.30.50.0,[0.8 0.1 0.  0.3 0.5 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],65
11158,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],38
11159,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],2
11160,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],4
11161,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
11162,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],5
11163,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
11164,0.80.10.10.00.60.0,[0.8 0.1 0.1 0.  0.6 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],15
11165,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11166,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],5
11167,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],4
11168,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
11169,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
11170,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],1
11171,0.80.10.00.70.00.0,[0.8 0.1 0.  0.7 0.  0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],95
11172,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
11173,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11174,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],9
11175,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11176,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
11177,0.80.00.00.60.20.0,[0.8 0.  0.  0.6 0.2 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],16
11178,0.90.30.20.00.40.0,[0.9 0.3 0.2 0.  0.4 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],133
11179,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
11180,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],38
11181,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
11182,0.80.50.00.20.10.0,[0.8 0.5 0.  0.2 0.1 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],30
11183,0.80.00.00.20.00.6,[0.8 0.  0.  0.2 0.  0.6],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],178
11184,0.80.00.00.00.20.6,[0.8 0.  0.  0.  0.2 0.6],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],174
11185,0.80.10.20.00.50.0,[0.8 0.1 0.2 0.  0.5 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],42
11186,0.80.10.00.30.50.0,[0.8 0.1 0.  0.3 0.5 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],65
11187,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11188,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
11189,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
11190,0.90.20.00.30.40.0,[0.9 0.2 0.  0.3 0.4 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],71
11191,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
11192,0.80.00.30.00.50.0,[0.8 0.  0.3 0.  0.5 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],44
11193,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
11194,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
11195,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11196,0.80.50.10.00.30.0,[0.8 0.5 0.1 0.  0.3 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],32
11197,0.80.10.00.50.20.0,[0.8 0.1 0.  0.5 0.2 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],28
11198,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],2
11199,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
11200,0.80.10.10.00.60.0,[0.8 0.1 0.1 0.  0.6 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],15
11201,0.80.10.20.00.10.5,[0.8 0.1 0.2 0.  0.1 0.5],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],218
11202,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
11203,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],4
11204,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
11205,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],1
11206,0.80.00.00.00.00.6,[0.8 0.  0.  0.  0.  0.6],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],274
11207,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11208,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],5
11209,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],46
11210,0.80.50.00.20.10.0,[0.8 0.5 0.  0.2 0.1 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],30
11211,0.80.00.00.00.70.0,[0.8 0.  0.  0.  0.7 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],91
11212,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
11213,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],5
11214,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11215,0.80.20.50.00.20.0,[0.8 0.2 0.5 0.  0.2 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],35
11216,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
11217,0.90.20.00.20.40.0,[0.9 0.2 0.  0.2 0.4 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],47
11218,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
11219,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
11220,0.80.00.00.60.10.0,[0.8 0.  0.  0.6 0.1 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],11
11221,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11222,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11223,0.80.30.00.40.10.0,[0.8 0.3 0.  0.4 0.1 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],41
11224,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
11225,0.80.00.00.00.20.6,[0.8 0.  0.  0.  0.2 0.6],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],174
11226,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
11227,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11228,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
11229,0.80.60.10.00.00.0,[0.8 0.6 0.1 0.  0.  0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],62
11230,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
11231,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
11232,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],46
11233,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],4
11234,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
11235,0.90.10.00.40.30.0,[0.9 0.1 0.  0.4 0.3 0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],150
11236,0.90.30.00.30.20.0,[0.9 0.3 0.  0.3 0.2 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],79
11237,0.70.10.00.70.00.0,[0.7 0.1 0.  0.7 0.  0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],36
11238,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],75
11239,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
11240,0.80.60.00.10.00.0,[0.8 0.6 0.  0.1 0.  0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],39
11241,0.80.00.00.10.70.0,[0.8 0.  0.  0.1 0.7 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],73
11242,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
11243,0.80.20.50.00.10.0,[0.8 0.2 0.5 0.  0.1 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],21
11244,0.80.00.60.00.10.1,[0.8 0.  0.6 0.  0.1 0.1],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],181
11245,0.80.00.10.00.10.6,[0.8 0.  0.1 0.  0.1 0.6],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],229
11246,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11247,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11248,0.90.30.00.30.20.0,[0.9 0.3 0.  0.3 0.2 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],79
11249,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
11250,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
11251,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],38
11252,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],38
11253,0.80.00.70.00.10.0,[0.8 0.  0.7 0.  0.1 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],151
11254,0.80.10.00.20.50.0,[0.8 0.1 0.  0.2 0.5 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],22
11255,0.90.40.10.10.30.0,[0.9 0.4 0.1 0.1 0.3 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],12
11256,0.90.30.10.10.40.0,[0.9 0.3 0.1 0.1 0.4 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],51
11257,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11258,0.80.50.10.10.10.0,[0.8 0.5 0.1 0.1 0.1 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],142
11259,0.90.30.30.00.20.0,[0.9 0.3 0.3 0.  0.2 0. ],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],121
11260,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
11261,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11262,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],3
11263,0.80.20.00.50.10.0,[0.8 0.2 0.  0.5 0.1 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],13
11264,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11265,0.80.20.00.10.50.0,[0.8 0.2 0.  0.1 0.5 0. ],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],26
11266,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11267,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],1
11268,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
11269,0.90.40.00.10.30.0,[0.9 0.4 0.  0.1 0.3 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],53
11270,0.80.00.00.00.30.5,[0.8 0.  0.  0.  0.3 0.5],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],198
11271,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
11272,0.80.10.00.20.50.0,[0.8 0.1 0.  0.2 0.5 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],22
11273,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
11274,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
11275,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11276,0.90.40.10.10.30.0,[0.9 0.4 0.1 0.1 0.3 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],12
11277,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
11278,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],3
11279,0.70.00.10.00.70.0,[0.7 0.  0.1 0.  0.7 0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],68
11280,0.90.40.00.10.30.0,[0.9 0.4 0.  0.1 0.3 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],53
11281,0.80.00.00.60.00.2,[0.8 0.  0.  0.6 0.  0.2],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],235
11282,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
11283,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
11284,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
11285,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],2
11286,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
